시도별,시점,합계_면적,합계_생산량,사과_면적,사과_10a생산량,사과_생산량,배_면적,배_10a생산량,배_생산량,복숭아_면적,복숭아_10a생산량,복숭아_생산량,포도_면적,포도_10a생산량,포도_생산량,감귤_면적,감귤_10a생산량,감귤_생산량,감_면적,감_10a생산량,감_생산량,단감_면적,단감_10a생산량,단감_생산량,떫은감_면적,떫은감_10a생산량,떫은감_생산량,자두_면적,자두_10a생산량,자두_생산량,매실_면적,매실_10a생산량,매실_생산량,기타_면적,기타_10a생산량,기타_생산량
경상북도,1983,36771.0,501970.0,23560.0,1622.0,382143.0,551.0,1073.0,5912.0,3461.0,938.0,32464.0,4795.0,883.0,42340.0,,,,1231.0,1041.0,12815.0,,,,,,,2552.0,835.0,21309.0,,,,621.0,803.0,4987.0
경상북도,1984,36879.0,444795.0,22710.0,1516.0,344284.0,434.0,993.0,4310.0,3676.0,627.0,23049.0,5466.0,662.0,36185.0,,,,1166.0,861.0,10039.0,,,,,,,2631.0,812.0,21364.0,,,,796.0,699.0,5564.0
경상북도,1985,37813.0,477731.0,22541.0,1532.0,345328.0,386.0,984.0,3798.0,4269.0,926.0,39531.0,5717.0,817.0,46708.0,,,,1233.0,901.0,11109.0,,,,,,,2869.0,875.0,25104.0,,,,798.0,771.0,6153.0
경상북도,1986,38949.0,492812.0,22212.0,1595.0,354281.0,451.0,890.0,4014.0,5136.0,725.0,37236.0,5913.0,835.0,49374.0,,,,1241.0,921.0,11430.0,,,,,,,2920.0,999.0,29171.0,,,,1076.0,679.0,7306.0
경상북도,1987,43195.0,524890.0,25430.0,1464.0,372210.0,428.0,1057.0,4523.0,5382.0,875.0,47093.0,6338.0,765.0,48486.0,,,,1319.0,794.0,10473.0,,,,,,,2658.0,1117.0,29690.0,,,,1640.0,757.0,12415.0
경상북도,1988,47303.0,580318.0,28670.0,1481.0,424497.0,452.0,1442.0,6518.0,5346.0,918.0,49076.0,6225.0,754.0,46937.0,,,,1528.0,905.0,13829.0,,,,,,,2419.0,1050.0,25400.0,,,,2663.0,528.0,14061.0
경상북도,1989,50862.0,589460.0,31320.0,1399.0,438246.0,584.0,1271.0,7424.0,5301.0,905.0,47974.0,6283.0,801.0,50327.0,,,,1771.0,689.0,12202.0,,,,,,,2395.0,625.0,14969.0,,,,3208.0,571.0,18318.0
경상북도,1990,52840.0,574521.0,32721.0,1303.0,426320.0,662.0,1050.0,6949.0,5011.0,843.0,42243.0,5702.0,778.0,44362.0,,,,2071.0,728.0,15076.0,,,,,,,2250.0,823.0,18518.0,,,,4423.0,476.0,21053.0
경상북도,1991,55326.0,520814.0,34099.0,1106.0,376966.0,713.0,942.0,6714.0,4760.0,981.0,46696.0,5669.0,868.0,49207.0,,,,2434.0,526.0,12809.0,,,,,,,2157.0,821.0,17709.0,,,,5494.0,195.0,10713.0
경상북도,1992,59343.0,634988.0,36355.0,1315.0,478205.0,952.0,700.0,6660.0,4567.0,1052.0,48045.0,6048.0,857.0,51831.0,0.0,0.0,0.0,3096.0,726.0,22481.0,,,,,,,2154.0,739.0,15918.0,,,,6171.0,192.0,11848.0
경상북도,1993,61502.0,598917.0,36021.0,1154.0,415530.0,1291.0,631.0,8146.0,4784.0,1261.0,60326.0,7084.0,872.0,61772.0,0.0,0.0,0.0,3441.0,557.0,19178.0,,,,,,,2078.0,672.0,13964.0,,,,6803.0,294.0,20001.0
경상북도,1994,63474.0,621759.0,35911.0,1120.0,402212.0,1637.0,483.0,7904.0,4897.0,1207.0,59107.0,8201.0,1070.0,87751.0,0.0,0.0,0.0,4025.0,549.0,22080.0,,,,,,,1953.0,710.0,13866.0,,,,6850.0,421.0,28839.0
경상북도,1995,65204.0,802014.0,34322.0,1421.0,487700.0,2223.0,495.0,11013.0,5162.0,1326.0,68448.0,10714.0,1381.0,147960.0,0.0,0.0,0.0,4213.0,647.0,27274.0,,,,,,,1927.0,960.0,18499.0,,,,6643.0,619.0,41120.0
경상북도,1996,61051.0,762265.0,28966.0,1514.0,438622.0,2902.0,411.0,11917.0,5063.0,1303.0,65971.0,12086.0,1423.0,171984.0,0.0,0.0,0.0,4520.0,665.0,30056.0,,,,,,,2171.0,943.0,20473.0,,,,5343.0,435.0,23242.0
경상북도,1997,61096.0,802077.0,26173.0,1688.0,441693.0,3743.0,419.0,15680.0,5750.0,1377.0,79178.0,12999.0,1422.0,184846.0,0.0,0.0,0.0,5121.0,747.0,38264.0,,,,,,,2253.0,1207.0,27194.0,,,,5057.0,301.0,15222.0
경상북도,1998,59371.0,680645.0,22241.0,1358.0,302075.0,4324.0,473.0,20459.0,6512.0,1327.0,86414.0,13482.0,1415.0,190770.0,0.0,0.0,0.0,5611.0,699.44751,39246.0,2589.0,707.0,18304.0,3022.0,693.0,20942.0,2634.0,1090.0,28711.0,,,,4567.0,284.0,12970.0
경상북도,1999,57970.0,725199.0,20128.0,1541.0,310111.0,4573.0,644.0,29438.0,7024.0,1255.0,88151.0,13293.0,1490.0,198066.0,0.0,0.0,0.0,6117.0,883.57038,54048.0,2748.0,731.0,20088.0,3369.0,1008.0,33960.0,3038.0,1090.0,33114.0,,,,3797.0,322.0,12271.0
경상북도,2000,56443.0,761876.0,18754.0,1682.0,315424.0,4638.0,1017.0,47187.0,7192.0,1354.0,97380.0,12559.0,1597.0,200567.0,0.0,0.0,0.0,6351.0,768.52464,48809.0,2764.0,655.0,18104.0,3587.0,856.0,30705.0,3574.0,1150.0,41101.0,,,,3375.0,338.0,11408.0
경상북도,2001,56661.0,660429.0,16854.0,1439.0,242561.0,4359.0,1308.0,57020.0,7204.0,1029.0,74129.0,11498.0,1542.0,177299.0,0.0,0.0,0.0,6521.0,795.07744,51847.0,2674.0,542.0,14493.0,3847.0,971.0,37354.0,4001.0,1117.0,44691.0,,,,6224.0,206.97301,12882.0
경상북도,2002,57074.0,759230.0,16663.0,1650.0,274900.0,4258.0,1447.0,61632.0,7581.0,1139.0,86348.0,11211.0,1658.0,185878.0,0.0,0.0,0.0,6476.0,1078.33539,69833.0,2413.0,988.0,23840.0,4063.0,1132.0,45993.0,4509.0,1220.0,55010.0,,,,6376.0,401.96048,25629.0
경상북도,2003,56761.0,659491.0,16778.0,1376.0,230935.0,3858.0,899.0,34684.0,7373.0,1115.0,82209.0,10763.0,1509.0,162414.0,0.0,0.0,0.0,6371.0,1074.87051,68480.0,2150.0,1053.0,22640.0,4221.0,1086.0,45840.0,4939.0,1209.0,59713.0,,,,6679.0,315.25677,21056.0
경상북도,2004,55843.0,686589.0,16775.0,1306.0,219048.0,3772.0,1298.0,48945.0,7034.0,1313.0,92356.0,10081.0,1587.0,159985.0,0.0,0.0,0.0,6290.0,1299.1097,81714.0,1964.0,1187.0,23313.0,4326.0,1350.0,58401.0,5112.0,1118.0,57152.0,,,,6779.0,404.02714,27389.0
경상북도,2005,55387.0,717814.0,16774.0,1310.0,219723.0,3515.0,1548.0,54400.0,6357.0,1444.0,91795.0,9926.0,1762.0,174896.0,0.0,0.0,0.0,6544.0,1358.81724,88921.0,1790.0,1199.0,21462.0,4754.0,1419.0,67459.0,5183.0,1141.0,59138.0,,,,7088.0,408.30982,28941.0
경상북도,2006,55061.0,708222.0,18439.0,1374.48608,253441.0,3018.0,1816.95865,54836.0,5613.0,1520.0,85318.0,8408.0,1761.0,148065.0,0.0,0.0,0.0,6935.0,1374.1168,95295.0,1377.0,1310.0,18039.0,5558.0,1390.0,77256.0,4985.0,1093.0,54486.0,,,,7663.0,218.98734,16781.0
경상북도,2007,56608.0,766387.0,19050.0,1425.0,271418.0,2793.0,2218.0,61945.0,5546.0,1461.0,81027.0,8293.0,1777.0,147367.0,0.0,0.0,0.0,7551.0,1686.09456,127317.0,1270.0,1286.0,16332.0,6281.0,1767.0,110985.0,4815.0,1132.0,54506.0,,,,8560.0,266.43692,22807.0
경상북도,2008,57160.0,807179.0,19158.0,1445.0,276888.0,2432.0,2283.0,55511.0,5367.0,1519.0,81525.0,8141.0,1916.0,155982.0,0.0,0.0,0.0,8090.0,1700.76638,137592.0,1475.0,1471.0,21697.0,6615.0,1752.0,115895.0,4854.0,1180.0,57277.0,,,,9118.0,465.05813,42404.0
경상북도,2009,54310.0,680631.0,19339.0,1575.0,304517.0,2197.0,2171.0,47701.0,5608.0,1019.0,57141.0,8347.0,1600.0,133578.0,0.0,0.0,0.0,8426.0,823.8666,69419.0,1235.0,1002.0,12371.0,7191.0,793.0,57048.0,4689.0,887.0,41590.0,,,,5704.0,468.0,26685.0
경상북도,2010,55021.0,655524.0,19543.0,1498.0,292707.0,1995.0,1813.0,36167.0,6011.0,1008.0,60587.0,8341.0,1510.0,125954.0,0.0,0.0,0.0,8578.0,858.45185,73638.0,1302.0,817.0,10641.0,7276.0,866.0,62997.0,4926.0,835.0,41142.0,,,,5627.0,450.0,25329.0
경상북도,2011,54920.0,586317.0,19470.0,1237.0,240865.0,1849.0,2139.0,39548.0,6335.0,995.0,63061.0,8306.0,1285.0,106702.0,0.0,0.0,0.0,8512.0,922.34492,78510.0,1206.0,787.0,9488.0,7306.0,945.0,69022.0,4786.0,748.0,35809.0,,,,5662.0,385.0,21822.0
경상북도,2012,54321.0,617182.0,19024.0,1323.0,251661.0,1789.0,1694.0,30309.0,6730.0,1073.0,72239.0,8306.0,1493.0,123973.0,0.0,0.0,0.0,8378.0,1033.3015,86570.0,1065.0,878.0,9352.0,7313.0,1056.0,77218.0,4787.0,752.0,35992.0,,,,5307.0,310.0,16438.0
경상북도,2013,53974.0,665294.0,18895.0,1636.0,309129.0,1748.0,1910.0,33387.0,7180.0,1015.0,72883.0,8247.0,1397.0,115243.0,0.0,0.0,0.0,7968.0,1015.6752,80929.0,905.0,952.0,8618.0,7063.0,1024.0,72311.0,4706.0,769.0,36205.0,,,,5230.0,335.0,17518.0
경상북도,2014,54097.0,680863.0,18811.0,1554.0,292340.0,1536.0,2009.0,30859.0,7903.0,974.0,76988.0,8069.0,1477.0,119166.0,0.0,0.0,0.0,7574.0,1306.85239,98981.0,745.0,971.0,7233.0,6829.0,1344.0,91748.0,4756.0,815.0,38771.0,,,,5448.0,436.0,23758.0
경상북도,2015,54396.0,763459.0,19247.0,1936.0,372627.0,1422.0,1744.0,24800.0,8412.0,1063.0,89403.0,7714.0,1550.0,119549.0,0.0,0.0,0.0,7166.0,1282.77979,91924.0,716.0,969.0,6936.0,6450.0,1318.0,84988.0,4933.0,833.0,41071.0,,,,5502.0,438.0,24085.0
경상북도,2016,57029.0,803755.0,20083.0,1831.0,367710.0,1309.0,1808.0,23664.0,9288.0,1138.0,105700.0,7786.0,1725.0,134328.0,0.0,0.0,0.0,6625.0,1372.66415,90939.0,541.0,977.0,5283.0,6084.0,1408.0,85656.0,5999.0,940.0,56414.0,,,,5939.0,421.0,25000.0
경상북도,2017,56887.1544,769889.0,20178.2055,1675.0,338034.0,1286.8604,2211.0,28449.0,9658.1758,1180.0,114007.0,6808.9443,1595.0,108602.0,0.0,0.0,0.0,6715.4836,1450.17106,97386.0,553.7146,968.0,5360.0,6161.769,1493.0,92026.0,6207.641,905.0,56209.0,,,,6031.8438,451.0,27202.0
경상북도,2018,55968.253,696130.0,19780.4451,1594.0,315230.0,1222.6284,1622.0,19831.0,9767.1116,1113.0,108693.0,6769.1245,1416.0,95840.0,4.1654,0.0,0.0,6437.4939,1344.26535,86537.0,555.7531,890.0,4948.0,5881.7408,1387.0,81589.0,6089.8219,765.0,46609.0,,,,5897.4622,397.0,23390.0
경상북도,2019,54767.9567,709289.0,19461.6107,1737.0,338085.0,1165.1777,1835.0,21378.0,9577.5958,1103.0,105669.0,6772.6544,1305.0,88416.0,7.4239,162.0,12.0,6127.8771,1500.3075,91937.0,473.3735,932.0,4412.0,5654.5036,1548.0,87525.0,5885.0791,741.0,43631.0,724.6512,399.0,2894.0,5045.8868,342.0,17267.0
경상북도,2020,54294.3723,610535.9963,18704.9544,1486.0,277942.0,1081.1239,999.0,10796.0,9764.397,1008.1530185518,98440.0630988822,7202.102,1249.9400210632,90021.9552557898,20.2585,178.5177854914,36.1650255738,5951.6829,977.7858077892,58194.7107208144,467.7098,718.0191541403,3358.2459497911,5483.9731,999.9404404632,54836.4647710233,5996.6409,716.7020761244,42978.0498280238,612.5963,394.1387368651,2414.4793189024,4960.6164,598.9693756964,29712.573081772
경상북도,2021,53482.045,645467.0,20955.2617,1475.0,309034.0,1106.3864,2060.0,22793.0,9432.3626,1076.0,101503.0,7258.0503,1256.0,91140.0,13.1127,391.0,51.0,5042.9956,1028.4165,51863.0,473.8043,864.0,4092.0,4569.1913,1046.0,47771.0,5390.5615,807.0,43491.0,381.1363,430.0,1638.0,3902.1779,614.0,23954.0
경상남도,1980,10101.4,47409.9,1786.4,600.0,10718.4,1483.6,540.0,8011.4,1260.9,739.0,9318.1,567.9,855.0,4855.5,55.9,512.0,286.2,2963.5,344.0,10194.4,,,,,,,,,,,,,1983.2,203.0,4025.9
경상남도,1981,9346.0,65782.0,1821.0,987.0,17973.0,1511.0,984.0,14868.0,1388.0,775.0,10757.0,564.0,1041.0,5871.0,28.0,87.0,24.0,3476.0,432.0,15021.0,,,,,,,91.0,259.0,236.0,,,,467.0,221.0,1032.0
경상남도,1982,9870.0,96794.0,1754.0,1020.0,17891.0,1550.0,1580.0,24490.0,1156.0,995.0,11502.0,742.0,1212.0,8993.0,37.0,396.0,147.0,3846.0,751.0,28881.0,,,,,,,116.0,466.0,541.0,,,,669.0,650.0,4349.0
경상남도,1983,10694.0,137363.0,1673.0,1120.0,18738.0,1624.0,1693.0,27494.0,1313.0,995.0,13064.0,1045.0,1344.0,14045.0,21.0,619.0,130.0,4065.0,1288.0,52357.0,,,,,,,153.0,1369.0,2095.0,,,,800.0,1180.0,9440.0
경상남도,1984,10903.0,109467.0,1657.0,984.0,16305.0,1564.0,1746.0,27307.0,1436.0,1379.0,19802.0,1061.0,1215.0,12891.0,21.0,708.0,149.0,4564.0,633.0,28890.0,,,,,,,147.0,863.0,1269.0,,,,453.0,630.0,2854.0
경상남도,1985,11682.0,141165.0,1340.0,1187.0,15906.0,1579.0,1840.0,29054.0,1520.0,1337.0,20322.0,1122.0,1596.0,17907.0,23.0,674.0,155.0,4843.0,1057.0,51191.0,,,,,,,138.0,644.0,889.0,,,,1117.0,514.0,5741.0
경상남도,1986,11784.0,124206.0,1194.0,1105.0,13194.0,1601.0,1259.0,20157.0,1465.0,1366.0,20012.0,1201.0,1537.0,18459.0,4.0,542.0,22.0,5077.0,929.0,47165.0,,,,,,,149.0,715.0,1065.0,,,,1093.0,378.0,4132.0
경상남도,1987,10562.0,98600.0,898.0,2001.0,17969.0,1332.0,1100.0,14648.0,1448.0,1047.0,15161.0,1196.0,1257.0,15034.0,1.0,879.0,9.0,4446.0,670.0,29788.0,,,,,,,205.0,608.0,1246.0,,,,1036.0,458.0,4745.0
경상남도,1988,11660.0,147945.0,1190.0,2020.0,24033.0,1418.0,2272.0,32217.0,1363.0,1248.0,17010.0,1099.0,1626.0,17870.0,,,,5126.0,898.0,46033.0,,,,,,,192.0,680.0,1306.0,,,,1272.0,745.0,9476.0
경상남도,1989,12674.0,162698.0,1285.0,1896.0,24361.0,1457.0,2225.0,32420.0,1306.0,1293.0,16887.0,1080.0,1617.0,17464.0,1.0,1359.0,14.0,5682.0,966.0,54890.0,,,,,,,179.0,700.0,1253.0,,,,1684.0,915.0,15409.0
경상남도,1990,13873.0,139932.0,1369.0,1510.0,20676.0,1437.0,1826.0,26235.0,1202.0,1124.0,13510.0,1011.0,1443.0,14589.0,1.0,698.0,7.0,6206.0,679.0,42125.0,,,,,,,235.0,707.0,1661.0,,,,2412.0,876.0,21129.0
경상남도,1991,14886.0,150380.0,1457.0,1182.0,17223.0,1474.0,2048.0,30189.0,1121.0,1227.0,13755.0,964.0,1505.0,14508.0,1.0,743.0,7.0,6847.0,781.0,53442.0,,,,,,,210.0,722.0,1516.0,,,,2812.0,702.0,19740.0
경상남도,1992,15945.0,164433.0,1574.0,1522.0,23954.0,1479.0,2034.0,30081.0,979.0,1415.0,13853.0,923.0,1365.0,12599.0,10.0,2400.0,240.0,7835.0,893.0,69953.0,,,,,,,176.0,830.0,1461.0,,,,2969.0,414.0,12292.0
경상남도,1993,17549.0,141406.0,1634.0,1061.0,17336.0,1493.0,1748.0,26102.0,907.0,1429.0,12961.0,998.0,1460.0,14571.0,3.0,1051.0,32.0,8595.0,591.0,50818.0,,,,,,,185.0,818.0,1513.0,,,,3734.0,484.0,18073.0
경상남도,1994,18994.0,159237.0,1832.0,1108.0,20291.0,1586.0,1547.0,24533.0,850.0,1173.0,9971.0,1024.0,1260.0,12902.0,14.0,653.0,91.0,9593.0,780.0,74820.0,,,,,,,150.0,724.0,1086.0,,,,3945.0,394.0,15543.0
경상남도,1995,20374.0,200345.0,1965.0,1022.0,20075.0,1740.0,1523.0,26492.0,778.0,1276.0,9927.0,1157.0,1348.0,15596.0,1.0,1173.0,12.0,10417.0,953.0,99257.0,,,,,,,163.0,840.0,1369.0,,,,4153.0,665.0,27617.0
경상남도,1996,23428.0,234627.0,2487.0,1417.0,35231.0,2504.0,1659.0,41531.0,780.0,1493.0,11645.0,1168.0,1361.0,15896.0,0.0,0.0,0.0,11942.0,901.0,107539.0,,,,,,,202.0,869.0,1755.0,,,,4345.0,484.0,21030.0
경상남도,1997,23671.0,237634.0,2539.0,1416.0,35951.0,2739.0,1699.0,46546.0,745.0,1600.0,11920.0,1098.0,1333.0,14636.0,0.0,0.0,0.0,12049.0,941.0,113418.0,,,,,,,190.0,1060.0,2014.0,,,,4311.0,305.0,13149.0
경상남도,1998,21991.0,206533.0,2470.0,1205.0,29771.0,1513.0,1251.0,18930.0,734.0,1085.0,7964.0,1149.0,1088.0,12501.0,0.0,0.0,0.0,11968.0,987.18249,118146.0,11217.0,1004.0,112619.0,751.0,736.0,5527.0,259.0,920.0,2383.0,,,,3898.0,429.0,16838.0
경상남도,1999,21335.0,228588.0,2347.0,1942.0,45584.0,1594.0,1415.0,22559.0,615.0,1377.0,8469.0,1063.0,1014.0,10779.0,1.0,1893.0,19.0,11942.0,1024.09144,122297.0,11192.0,1044.0,116844.0,750.0,727.0,5453.0,265.0,1018.0,2698.0,,,,3508.0,456.0,16183.0
경상남도,2000,21150.0,235907.0,2257.0,1903.0,42953.0,1694.0,1541.0,26111.0,572.0,1489.0,8517.0,933.0,1489.0,13892.0,1.0,1915.0,19.0,12005.0,1044.28988,125367.0,11236.0,1058.0,118877.0,769.0,844.0,6490.0,305.0,910.0,2776.0,,,,3383.0,481.0,16272.0
경상남도,2001,21865.0,225990.0,2236.0,1949.0,43588.0,1653.0,1932.0,31939.0,569.0,1624.0,9241.0,759.0,1644.0,12478.0,1.0,0.0,0.0,11749.0,927.93429,109023.0,10965.0,932.0,102194.0,784.0,871.0,6829.0,365.0,1099.0,4011.0,,,,4533.0,346.5696,15710.0
경상남도,2002,21275.0,217703.0,2366.0,1737.0,41094.0,1672.0,1281.0,21444.0,531.0,1470.0,7806.0,636.0,1850.0,11766.0,4.0,1351.0,54.0,11149.0,951.18845,106048.0,10298.0,955.0,98346.0,851.0,905.0,7702.0,383.0,1814.0,6948.0,,,,4534.0,497.19894,22543.0
경상남도,2003,20775.0,151366.0,2390.0,1174.0,28061.0,1617.0,804.0,12993.0,504.0,1428.0,7197.0,528.0,1642.0,8670.0,0.0,0.0,0.0,10647.0,679.28994,72324.0,9739.0,674.0,65641.0,908.0,736.0,6683.0,410.0,999.0,4096.0,,,,4679.0,385.23189,18025.0
경상남도,2004,20285.0,209722.0,2505.0,1353.0,33898.0,1521.0,1953.0,29709.0,443.0,1482.0,6565.0,465.0,1525.0,7091.0,4.0,510.0,20.0,10334.0,1033.05593,106756.0,9363.0,1034.0,96813.0,971.0,1024.0,9943.0,395.0,1071.0,4230.0,,,,4618.0,464.55175,21453.0
경상남도,2005,19673.0,271103.0,2506.0,1554.0,38952.0,1465.0,2024.0,29651.0,383.0,1586.0,6074.0,383.0,1753.0,6714.0,0.0,0.0,0.0,9898.0,1655.80925,163892.0,8763.0,1644.0,144064.0,1135.0,1747.0,19828.0,434.0,1257.0,5455.0,,,,4604.0,442.33275,20365.0
경상남도,2006,20065.0,249764.0,2408.0,1816.08676,43731.0,1822.0,2053.22892,37410.0,349.0,1235.0,4310.0,570.0,1142.0,6509.0,0.0,0.0,0.0,10724.0,1297.03469,139094.0,9408.0,1252.0,117788.0,1316.0,1619.0,21306.0,230.0,808.0,1858.0,,,,3962.0,425.34074,16852.0
경상남도,2007,19992.0,256888.0,2493.0,1999.0,49847.0,1729.0,2116.0,36579.0,341.0,1412.0,4815.0,543.0,1699.0,9226.0,11.0,1126.0,124.0,10475.0,1333.18377,139651.0,9014.0,1335.0,120337.0,1461.0,1322.0,19314.0,242.0,960.0,2323.0,,,,4158.0,344.46849,14323.0
경상남도,2008,19672.0,272530.0,2628.0,1994.0,52399.0,1515.0,2346.0,35536.0,312.0,1473.0,4596.0,422.0,1744.0,7360.0,14.0,1187.0,166.0,10331.0,1349.96612,139465.0,8839.0,1327.0,117294.0,1492.0,1486.0,22171.0,266.0,953.0,2535.0,,,,4184.0,728.32218,30473.0
경상남도,2009,18396.0,237266.0,2767.0,1932.0,53469.0,1348.0,2306.0,31087.0,270.0,1192.0,3218.0,400.0,1577.0,6307.0,14.0,1243.0,174.0,9660.0,1204.73085,116377.0,8061.0,1280.0,103162.0,1599.0,826.0,13215.0,213.0,708.0,1507.0,,,,3724.0,675.0,25127.0
경상남도,2010,20086.0,217695.0,2868.0,1473.0,42239.0,1312.0,1699.0,22290.0,283.0,1037.0,2935.0,373.0,1647.0,6144.0,12.0,1133.0,136.0,10698.0,1069.57375,114423.0,8758.0,1139.0,99722.0,1940.0,758.0,14701.0,250.0,711.0,1778.0,,,,4290.0,647.0,27750.0
경상남도,2011,19870.0,216780.0,3029.0,1373.0,41575.0,1203.0,1878.0,22534.0,297.0,1110.0,3298.0,382.0,1386.0,5294.0,13.0,646.0,84.0,10356.0,1098.54191,113765.0,8167.0,1204.0,98303.0,2189.0,706.0,15462.0,265.0,557.0,1476.0,,,,4325.0,665.0,28754.0
경상남도,2012,19249.0,205663.0,3156.0,1259.0,39719.0,1030.0,828.0,8511.0,347.0,850.0,2950.0,419.0,1242.0,5203.0,9.0,0.0,0.0,9757.0,1303.60767,127193.0,7442.0,1478.0,110004.0,2315.0,743.0,17189.0,212.0,573.0,1214.0,,,,4319.0,483.0,20873.0
경상남도,2013,19376.0,219082.0,3148.0,1816.0,57142.0,996.0,1477.0,14682.0,359.0,1025.0,3680.0,460.0,1265.0,5817.0,0.0,0.0,0.0,9633.0,1183.67072,114023.0,7358.0,1324.0,97455.0,2275.0,728.0,16568.0,225.0,750.0,1688.0,,,,4555.0,484.0,22050.0
경상남도,2014,19988.0,265189.0,3370.0,1862.0,62716.0,935.0,2168.0,20268.0,359.0,1125.0,4040.0,442.0,1186.0,5240.0,5.0,0.0,0.0,9507.0,1494.36205,142069.0,7182.0,1717.0,123283.0,2325.0,808.0,18786.0,226.0,808.0,1826.0,,,,5144.0,564.0,29030.0
경상남도,2015,20011.0,247447.0,3444.0,1966.0,67491.0,835.0,1390.0,11562.0,371.0,1046.0,3880.0,472.0,1387.0,6547.0,0.0,0.0,0.0,9427.0,1360.74043,128277.0,7064.0,1535.0,108433.0,2363.0,840.0,19844.0,249.0,774.0,1927.0,,,,5213.0,533.0,27763.0
경상남도,2016,17933.0,196880.0,3339.0,1531.0,51134.0,641.0,1260.0,8077.0,365.0,909.0,3319.0,306.0,1387.0,4243.0,0.0,0.0,0.0,8155.0,1246.48682,101651.0,5623.0,1431.0,80455.0,2532.0,837.0,21196.0,216.0,520.0,1124.0,,,,4911.0,557.0,27332.0
경상남도,2017,17973.0185,193267.0,3386.5439,1588.0,53782.0,632.8129,1597.0,10104.0,397.7483,991.0,3941.0,297.3234,1373.0,4081.0,0.3287,0.0,0.0,8009.6174,1153.56322,92396.0,5371.2928,1283.0,68933.0,2638.3246,889.0,23463.0,223.0405,480.0,1070.0,,,,5025.6034,555.0,27893.0
경상남도,2018,17908.0127,180199.0,3374.1545,1496.0,50461.0,584.8303,1396.0,8166.0,483.8598,798.0,3862.0,303.6428,1335.0,4055.0,4.5774,109.0,5.0,7748.7515,1090.04657,84465.0,5149.7459,1239.0,63782.0,2599.0056,796.0,20683.0,230.8523,518.0,1195.0,,,,5177.3441,541.0,27990.0
경상남도,2019,17108.6479,186986.0,3313.2847,1875.0,62136.0,434.514,1207.0,5245.0,491.5696,992.0,4876.0,309.2529,1624.0,5023.0,6.1301,33.0,2.0,7451.3465,1104.09575,82270.0,4928.0778,1292.0,63656.0,2523.2687,738.0,18614.0,278.2028,655.0,1822.0,1597.4536,633.0,10108.0,3226.8937,480.0,15504.0
경상남도,2020,16397.6672,166679.507,3339.6851,1443.0,48194.0,302.6519,966.0,2924.0,487.2576,1173.0595843119,5715.821977088,359.1067,1133.4049971269,4070.1332828175,6.1085,18.8736701724,1.1528981425,7076.3088,1084.5395930217,76745.3706604799,4819.2898,1251.3576559058,60306.5518725876,2257.019,728.3420648161,16438.8187878924,284.6452,836.7580433033,2381.7916058768,1402.6287,698.2626487665,9794.0323129792,3139.2747,536.8502552537,16853.2042400659
경상남도,2021,17346.9353,192765.0,3774.0259,1789.0,67524.0,422.8954,1167.0,4936.0,472.4562,877.0,4145.0,315.5811,986.0,3113.0,14.4394,332.0,48.0,8010.3582,1106.2177,88612.0,5943.5331,1214.0,72131.0,2066.8251,797.0,16481.0,280.8078,567.0,1592.0,1167.6015,684.0,7982.0,2888.7698,513.0,14813.0
제주도,1980,12135.1,161117.3,,,,,,,11.9,,,,,,12123.2,1329.0,161117.3,,,,,,,,,,,,,,,,,,
제주도,1981,12535.0,208533.0,,,,,,,6.0,0.0,0.0,,,,12517.0,1666.0,208533.0,12.0,0.0,0.0,,,,,,,,,,,,,,,
제주도,1982,13600.0,278497.0,,,,,,,12.0,0.0,0.0,,,,13572.0,2052.0,278497.0,16.0,6.0,1.0,,,,,,,,,,,,,,,
제주도,1983,14922.0,331354.0,,,,,,,7.0,989.0,69.0,,,,14803.0,2232.0,330403.0,49.0,902.0,442.0,,,,,,,,,,,,,63.0,699.0,440.0
제주도,1984,15600.0,263029.0,,,,,,,14.0,1155.0,162.0,,,,15422.0,1692.0,260940.0,54.0,500.0,270.0,,,,,,,,,,,,,110.0,1506.0,1657.0
제주도,1985,15779.0,371289.0,,,,,,,6.0,717.0,43.0,,,,15658.0,2365.0,370312.0,62.0,16.0,10.0,,,,,,,,,,,,,53.0,1744.0,924.0
제주도,1986,16987.0,342154.0,,,,,,,7.0,128.0,9.0,,,,16762.0,2025.0,339431.0,47.0,21.0,10.0,,,,,,,,,,,,,171.0,1581.0,2704.0
제주도,1987,18392.0,445543.0,,,,,,,8.0,992.0,79.0,2.0,1545.0,31.0,18154.0,2429.0,440961.0,23.0,278.0,64.0,,,,,,,,,,,,,205.0,2150.0,4408.0
제주도,1988,18441.0,421246.0,,,,,,,,,,,,,18208.0,2278.0,414778.0,36.0,208.0,75.0,,,,,,,,,,,,,197.0,3245.0,6393.0
제주도,1989,19123.0,830672.0,,,,,,,,,,,,,18810.0,3968.0,746400.0,105.0,620.0,651.0,,,,,,,,,,,,,208.0,3344.0,6956.0
제주도,1990,20896.0,549512.0,,,,,,,,,,,,,19281.0,2555.0,492630.0,52.0,38.0,20.0,,,,,,,,,,,,,1563.0,3638.0,56862.0
제주도,1991,21626.0,598875.0,,,,,,,,,,,,,20214.0,2752.0,556289.0,108.0,239.0,258.0,,,,,,,,,,,,,1304.0,3246.0,42328.0
